230118,000000,2132.5000000,2145.0000000,2111.5000000,2145.0000000,59496
240118,000000,2150.0000000,2158.0000000,2129.5000000,2138.0000000,18971
250118,000000,2134.0000000,2155.0000000,2105.0000000,2134.0000000,44055
260118,000000,2137.0000000,2179.5000000,2134.0000000,2176.0000000,47179
290118,000000,2199.5000000,2214.5000000,2178.5000000,2197.5000000,29552
300118,000000,2176.0000000,2176.0000000,2120.0000000,2150.0000000,136698
310118,000000,2160.5000000,2196.5000000,2133.5000000,2179.0000000,29158
010218,000000,2172.0000000,2229.0000000,2168.0000000,2202.0000000,67861
020218,000000,2193.0000000,2224.5000000,2115.5000000,2150.0000000,49846
050218,000000,2140.5000000,2172.0000000,2113.5000000,2150.0000000,39726
060218,000000,2071.0000000,2130.0000000,2048.5000000,2054.5000000,114144
070218,000000,2106.0000000,2174.0000000,2100.5000000,2140.5000000,48058
080218,000000,2126.5000000,2187.0000000,2125.5000000,2159.0000000,60895
090218,000000,2090.0000000,2107.0000000,2062.0000000,2086.5000000,80483
120218,000000,2109.0000000,2135.0000000,2102.0000000,2127.0000000,47944
130218,000000,2119.5000000,2141.5000000,2111.0000000,2135.0000000,70378
140218,000000,2155.0000000,2220.5000000,2144.0000000,2200.0000000,94995
150218,000000,2230.5000000,2420.0000000,2211.0000000,2283.5000000,381640
160218,000000,2341.0000000,2374.0000000,2291.5000000,2371.5000000,133549
190218,000000,2367.5000000,2430.0000000,2361.0000000,2416.5000000,47577
200218,000000,2420.0000000,2439.0000000,2376.5000000,2413.0000000,54816
210218,000000,2429.5000000,2474.5000000,2418.0000000,2473.5000000,86040
220218,000000,2469.5000000,2494.0000000,2410.5000000,2435.5000000,73258
260218,000000,2449.0000000,2450.0000000,2362.0000000,2383.0000000,81045
270218,000000,2362.0000000,2391.0000000,2320.5000000,2386.0000000,68500
280218,000000,2362.5000000,2385.0000000,2327.0000000,2343.5000000,35038
010318,000000,2329.5000000,2344.5000000,2300.5000000,2310.0000000,49309
020318,000000,2307.0000000,2310.0000000,2241.0000000,2280.5000000,90805
050318,000000,2316.0000000,2372.0000000,2313.5000000,2347.5000000,46502
060318,000000,2377.0000000,2395.0000000,2351.0000000,2389.5000000,71962
070318,000000,2399.0000000,2439.5000000,2368.0000000,2427.5000000,78708
090318,000000,2474.0000000,2519.0000000,2451.0000000,2469.0000000,45125
120318,000000,2465.0000000,2486.0000000,2439.5000000,2450.0000000,57515
130318,000000,2449.0000000,2476.0000000,2385.0000000,2415.0000000,67323
140318,000000,2424.5000000,2439.5000000,2394.0000000,2430.5000000,44268
150318,000000,2444.0000000,2469.0000000,2415.5000000,2446.0000000,81508
160318,000000,2440.5000000,2450.0000000,2418.0000000,2436.0000000,25193
190318,000000,2435.0000000,2452.0000000,2406.5000000,2426.0000000,28486
200318,000000,2428.0000000,2485.5000000,2427.0000000,2463.0000000,37037
210318,000000,2478.5000000,2497.5000000,2450.0000000,2497.5000000,33640
220318,000000,2481.0000000,2481.5000000,2375.5000000,2385.0000000,68071
230318,000000,2390.0000000,2425.0000000,2372.0000000,2385.5000000,60192
260318,000000,2375.5000000,2405.0000000,2314.0000000,2344.0000000,81365
270318,000000,2369.5000000,2393.5000000,2351.5000000,2364.0000000,39240
280318,000000,2339.5000000,2339.5000000,2234.0000000,2265.0000000,94132
290318,000000,2282.0000000,2328.5000000,2271.0000000,2314.0000000,82008
300318,000000,2288.5000000,2307.5000000,2260.0000000,2287.0000000,30277
020418,000000,2290.0000000,2290.0000000,2244.0000000,2253.0000000,48226
030418,000000,2250.0000000,2294.0000000,2240.0000000,2263.0000000,51466
040418,000000,2255.0000000,2255.0000000,2202.0000000,2249.5000000,69263
050418,000000,2265.0000000,2318.0000000,2265.0000000,2315.0000000,56004
060418,000000,2311.0000000,2318.0000000,2292.0000000,2312.0000000,36394
090418,000000,2308.5000000,2313.0000000,2077.0000000,2124.0000000,192944
100418,000000,2091.0000000,2205.0000000,2048.0000000,2174.5000000,158788
110418,000000,2165.5000000,2244.5000000,2140.5000000,2240.0000000,118651
120418,000000,2218.0000000,2349.5000000,2130.0000000,2161.5000000,306563
130418,000000,2139.5000000,2250.0000000,2060.5000000,2083.5000000,257105
160418,000000,2052.0000000,2110.0000000,1995.0000000,2020.5000000,190633
170418,000000,2147.5000000,2222.5000000,2067.5000000,2103.5000000,126975
180418,000000,2080.0000000,2167.0000000,2075.0000000,2142.0000000,227818
190418,000000,2160.0000000,2216.0000000,2089.0000000,2096.5000000,250559
200418,000000,2104.0000000,2137.5000000,2068.0000000,2084.5000000,79660
230418,000000,2090.0000000,2192.0000000,2086.0000000,2140.5000000,150633
240418,000000,2142.0000000,2160.0000000,2094.5000000,2105.5000000,169932
250418,000000,2098.5000000,2140.0000000,1982.0000000,2025.0000000,481669
260418,000000,2056.0000000,2094.5000000,2041.0000000,2061.0000000,178831
270418,000000,2070.5000000,2088.0000000,1994.0000000,2015.5000000,290886
280418,000000,2034.5000000,2040.0000000,2021.0000000,2030.0000000,34892
300418,000000,2035.5000000,2110.0000000,2020.0000000,2097.5000000,111911
020518,000000,2106.5000000,2220.0000000,2070.5000000,2215.0000000,260358
030518,000000,2203.0000000,2203.0000000,2114.0000000,2128.0000000,141659
040518,000000,2148.5000000,2149.5000000,2082.0000000,2107.0000000,79887
070518,000000,2118.0000000,2166.5000000,2107.5000000,2152.5000000,92193
080518,000000,2152.5000000,2172.5000000,2111.0000000,2127.5000000,77706
100518,000000,2145.5000000,2200.0000000,2137.0000000,2190.0000000,125032
110518,000000,2186.0000000,2211.0000000,2170.5000000,2201.0000000,115363
140518,000000,2192.0000000,2204.0000000,2155.0000000,2186.0000000,99234
150518,000000,2172.0000000,2178.5000000,2105.5000000,2118.5000000,115866
160518,000000,2119.0000000,2147.5000000,2101.0000000,2114.0000000,90374
170518,000000,2112.5000000,2135.0000000,2102.0000000,2131.0000000,57791
