230118,000000,45.4000000,45.5800000,44.4050000,44.9000000,5993100
240118,000000,44.7250000,44.8750000,43.8400000,43.9000000,6302400
250118,000000,43.8950000,44.9900000,43.8000000,44.9900000,10360800
260118,000000,44.9900000,45.0000000,43.8250000,44.2050000,7658000
290118,000000,44.2050000,45.4450000,44.0500000,45.4450000,12588400
300118,000000,45.1500000,45.7800000,44.8200000,45.3750000,7324400
310118,000000,45.2750000,45.8000000,45.1250000,45.6100000,11220600
010218,000000,45.6200000,45.8500000,45.1800000,45.8500000,6561200
020218,000000,45.8500000,45.9800000,44.6450000,44.8750000,9930400
050218,000000,44.9600000,45.4350000,44.1000000,45.1850000,8664400
060218,000000,44.2450000,44.9000000,43.2400000,44.2100000,17389700
070218,000000,44.4950000,45.7950000,44.4850000,45.7950000,13396700
080218,000000,45.5550000,45.8800000,45.0800000,45.6250000,7108300
090218,000000,44.8550000,45.2100000,43.6700000,43.7200000,11409900
120218,000000,44.2600000,44.4600000,43.9150000,44.0500000,6480400
130218,000000,44.2950000,45.5000000,44.0450000,45.2700000,8681200
140218,000000,45.2800000,46.0000000,45.0100000,46.0000000,10249900
150218,000000,46.2950000,46.5800000,45.5150000,45.8500000,6958900
160218,000000,45.9500000,46.1250000,44.7700000,45.6350000,12474300
190218,000000,45.6550000,45.9500000,44.7750000,45.6000000,3320500
200218,000000,45.5850000,45.7800000,45.3150000,45.7150000,3766400
210218,000000,45.5900000,46.6950000,44.9900000,46.3700000,16201500
220218,000000,46.2250000,46.9650000,45.9150000,46.5500000,14620400
260218,000000,46.4950000,47.8400000,46.3100000,47.5000000,12173800
270218,000000,47.7450000,48.1000000,47.2150000,48.1000000,8285600
280218,000000,47.8750000,48.3000000,46.9100000,47.6800000,15165300
010318,000000,47.4500000,47.4500000,46.3500000,46.6850000,5692000
020318,000000,46.1900000,46.5500000,45.1600000,45.2050000,7685400
050318,000000,45.3850000,46.5750000,45.2550000,46.2900000,8409100
060318,000000,46.4450000,47.9450000,46.4200000,46.7700000,19575200
